TE_Type	TE_id	chromosome	TE_strand	start	end	before_id	before_feature	before_strand	before_start	before_end	after_id	after_feature	after_strand	after_start	after_end	superset_id	superset_feature	superset_strand	superset_start	superset_end	subset_id	subset_feature	subset_strand	subset_start	subset_end	upstream_overlap	downstream_overlap	Down_TEstart-Geneend	Down_Genestart-TEend	Down_Geneend-TEend	Down_Genestart-TEstart	Up_TEstart-Geneend	Up_Genestart-TEend	Up_Geneend-TEend	Up_Genestart-TEstart
LTR_retrotransposon	Mands_v1_LTR_retrotransposon741	chr6	-	15457192	15470129	ID=cds.Pruma.6G270100.t1.p1	CDS	+	15449440	15449521	ID=Pruma.6G270600	gene	+	15471363	15471950	nan	nan	nan	nan	nan	['ID=Pruma.6G270200', 'ID=Pruma.6G270200.t1.p1', 'ID=cds.Pruma.6G270200.t1.p1', 'ID=Pruma.6G270200.t1.p1.exon1', 'ID=Pruma.6G270200.t1.p1.exon2', 'ID=cds.Pruma.6G270200.t1.p1', 'ID=cds.Pruma.6G270200.t1.p1', 'ID=Pruma.6G270200.t1.p1.exon3', 'ID=Pruma.6G270300', 'ID=Pruma.6G270300.t1.p1', 'ID=cds.Pruma.6G270300.t1.p1', 'ID=Pruma.6G270300.t1.p1.exon5', 'ID=cds.Pruma.6G270300.t1.p1', 'ID=Pruma.6G270300.t1.p1.exon4', 'ID=Pruma.6G270300.t1.p1.exon3', 'ID=cds.Pruma.6G270300.t1.p1', 'ID=Pruma.6G270300.t1.p1.exon2', 'ID=cds.Pruma.6G270300.t1.p1', 'ID=cds.Pruma.6G270300.t1.p1', 'ID=Pruma.6G270300.t1.p1.exon1', 'ID=Pruma.6G270400', 'ID=Pruma.6G270400.t1.p1', 'ID=cds.Pruma.6G270400.t1.p1', 'ID=Pruma.6G270400.t1.p1.exon1', 'ID=Pruma.6G270500', 'ID=Pruma.6G270500.t1.p1', 'ID=cds.Pruma.6G270500.t1.p1', 'ID=Pruma.6G270500.t1.p1.exon4', 'ID=Pruma.6G270500.t1.p1.exon3', 'ID=cds.Pruma.6G270500.t1.p1', 'ID=Pruma.6G270500.t1.p1.exon2', 'ID=cds.Pruma.6G270500.t1.p1', 'ID=cds.Pruma.6G270500.t1.p1', 'ID=Pruma.6G270500.t1.p1.exon1']	['gene', 'mRNA', 'CDS', 'exon', 'exon', 'CDS', 'CDS', 'exon', 'gene', 'mRNA', 'CDS', 'exon', 'CDS', 'exon', 'exon', 'CDS', 'exon', 'CDS', 'CDS', 'exon', 'gene', 'mRNA', 'CDS', 'exon', 'gene', 'mRNA', 'CDS', 'exon', 'exon', 'CDS', 'exon', 'CDS', 'CDS', 'exon']	['+', '+', '+', '+', '+', '+', '+', '+', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-']	[15460418, 15460418, 15460418, 15460418, 15460817, 15460817, 15461308, 15461308, 15461958, 15461958, 15461958, 15461958, 15462372, 15462372, 15463583, 15463583, 15464215, 15464215, 15465364, 15465364, 15466872, 15466872, 15466872, 15466872, 15467507, 15467507, 15467507, 15467507, 15468297, 15468297, 15468567, 15468567, 15469006, 15469006]	[15461558, 15461558, 15460501, 15460501, 15461057, 15461057, 15461558, 15461558, 15465509, 15465509, 15462080, 15462080, 15462643, 15462643, 15463988, 15463988, 15464347, 15464347, 15465509, 15465509, 15467348, 15467348, 15467348, 15467348, 15469073, 15469073, 15468223, 15468223, 15468397, 15468397, 15468958, 15468958, 15469073, 15469073]	nan	nan	-14758	1234	1821	14171	7671	-20689	-20608	-7752
LTR_retrotransposon	Mands_v1_LTR_retrotransposon742	chr6	-	15540447	15545376	ID=Pruma.6G272100.t1.p1.exon1	exon	+	15539028	15539154	ID=Pruma.6G272300	gene	-	15549474	15556456	nan	nan	nan	nan	nan	['ID=Pruma.6G272100.t1.p1.exon2', 'ID=cds.Pruma.6G272100.t1.p1', 'ID=Pruma.6G272200', 'ID=Pruma.6G272200.t1.p1', 'ID=cds.Pruma.6G272200.t1.p1', 'ID=Pruma.6G272200.t1.p1.exon3', 'ID=cds.Pruma.6G272200.t1.p1', 'ID=Pruma.6G272200.t1.p1.exon2', 'ID=Pruma.6G272200.t1.p1.exon1', 'ID=cds.Pruma.6G272200.t1.p1']	['exon', 'CDS', 'gene', 'mRNA', 'CDS', 'exon', 'CDS', 'exon', 'exon', 'CDS']	['+', '+', '-', '-', '-', '-', '-', '-', '-', '-']	[15540550, 15540550, 15542787, 15542787, 15542787, 15542787, 15543898, 15543898, 15544741, 15544741]	[15540725, 15540725, 15544945, 15544945, 15542881, 15542881, 15544587, 15544587, 15544945, 15544945]	nan	nan	-16009	4098	11080	9027	1293	-6348	-6222	-1419
LTR_retrotransposon	Mands_v1_LTR_retrotransposon743	chr6	-	15559611	15564930	ID=cds.Pruma.6G272400.t1.p1	CDS	-	15559161	15559226	ID=Pruma.6G272600	gene	-	15563392	15565516	nan	nan	nan	nan	nan	['ID=Pruma.6G272400.t1.p1.exon1', 'ID=cds.Pruma.6G272400.t1.p1', 'ID=Pruma.6G272500', 'ID=Pruma.6G272500.t1.p1', 'ID=Pruma.6G272500.t1.p1.exon3', 'ID=cds.Pruma.6G272500.t1.p1', 'ID=cds.Pruma.6G272500.t1.p1', 'ID=Pruma.6G272500.t1.p1.exon2', 'ID=Pruma.6G272500.t1.p1.exon1', 'ID=cds.Pruma.6G272500.t1.p1', 'ID=Pruma.6G272600.t1.p1.exon4', 'ID=cds.Pruma.6G272600.t1.p1', 'ID=cds.Pruma.6G272600.t1.p1', 'ID=Pruma.6G272600.t1.p1.exon3']	['exon', 'CDS', 'gene', 'mRNA', 'exon', 'CDS', 'CDS', 'exon', 'exon', 'CDS', 'exon', 'CDS', 'CDS', 'exon']	['-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-']	[15560118, 15560118, 15560788, 15560788, 15560788, 15560788, 15561333, 15561333, 15561843, 15561843, 15563392, 15563392, 15564293, 15564293]	[15560537, 15560537, 15563217, 15563217, 15561239, 15561239, 15561761, 15561761, 15563217, 15563217, 15564194, 15564194, 15564413, 15564413]	nan	1538	-5905	-1538	586	3781	385	-5769	-5704	-450
LTR_retrotransposon	Mands_v1_LTR_retrotransposon744	chr6	+	15569496	15574819	ID=Pruma.6G272600.t1.p1.exon1	exon	-	15565355	15565516	ID=Pruma.6G273000	gene	-	15574998	15580454	nan	nan	nan	nan	nan	['ID=Pruma.6G272700', 'ID=Pruma.6G272700.t1.p1', 'ID=cds.Pruma.6G272700.t1.p1', 'ID=Pruma.6G272700.t1.p1.exon1', 'ID=Pruma.6G272800', 'ID=Pruma.6G272800.t1.p1', 'ID=Pruma.6G272800.t1.p1.exon1', 'ID=cds.Pruma.6G272800.t1.p1', 'ID=Pruma.6G272800.t1.p1.exon2', 'ID=cds.Pruma.6G272800.t1.p1', 'ID=Pruma.6G272800.t1.p1.exon3', 'ID=cds.Pruma.6G272800.t1.p1', 'ID=Pruma.6G272800.t1.p1.exon4', 'ID=cds.Pruma.6G272800.t1.p1', 'ID=Pruma.6G272900', 'ID=Pruma.6G272900.t1.p1', 'ID=cds.Pruma.6G272900.t1.p1', 'ID=Pruma.6G272900.t1.p1.exon1', 'ID=Pruma.6G272900.t1.p1.exon2', 'ID=cds.Pruma.6G272900.t1.p1']	['gene', 'mRNA', 'CDS', 'exon', 'gene', 'mRNA', 'exon', 'CDS', 'exon', 'CDS', 'exon', 'CDS', 'exon', 'CDS', 'gene', 'mRNA', 'CDS', 'exon', 'exon', 'CDS']	['+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+']	[15569925, 15569925, 15569925, 15569925, 15570460, 15570460, 15570460, 15570460, 15570713, 15570713, 15571289, 15571289, 15573001, 15573001, 15573591, 15573591, 15573591, 15573591, 15574241, 15574241]	[15570410, 15570410, 15570410, 15570410, 15573314, 15573314, 15570552, 15570552, 15571193, 15571193, 15571513, 15571513, 15573314, 15573314, 15574528, 15574528, 15574124, 15574124, 15574528, 15574528]	nan	nan	-10958	179	5635	5502	3980	-9464	-9303	-4141
LTR_retrotransposon	Mands_v1_LTR_retrotransposon745	chr6	-	15631060	15647587	ID=cds.Pruma.6G273500.t1.p1	CDS	+	15628649	15629134	ID=Pruma.6G274000	gene	-	15645010	15647600	nan	nan	nan	nan	nan	['ID=Pruma.6G273600', 'ID=Pruma.6G273600.t1.p1', 'ID=cds.Pruma.6G273600.t1.p1', 'ID=Pruma.6G273600.t1.p1.exon1', 'ID=Pruma.6G273700', 'ID=Pruma.6G273700.t1.p1', 'ID=Pruma.6G273700.t1.p1.exon1', 'ID=cds.Pruma.6G273700.t1.p1', 'ID=Pruma.6G273700.t1.p1.exon2', 'ID=cds.Pruma.6G273700.t1.p1', 'ID=cds.Pruma.6G273700.t1.p1', 'ID=Pruma.6G273700.t1.p1.exon3', 'ID=Pruma.6G273700.t1.p1.exon4', 'ID=cds.Pruma.6G273700.t1.p1', 'ID=cds.Pruma.6G273700.t1.p1', 'ID=Pruma.6G273700.t1.p1.exon5', 'ID=Pruma.6G273700.t1.p1.exon6', 'ID=cds.Pruma.6G273700.t1.p1', 'ID=Pruma.6G273800', 'ID=Pruma.6G273800.t1.p1', 'ID=cds.Pruma.6G273800.t1.p1', 'ID=Pruma.6G273800.t1.p1.exon1', 'ID=Pruma.6G273900', 'ID=Pruma.6G273900.t1.p1', 'ID=Pruma.6G273900.t1.p1.exon3', 'ID=cds.Pruma.6G273900.t1.p1', 'ID=Pruma.6G273900.t1.p1.exon2', 'ID=cds.Pruma.6G273900.t1.p1', 'ID=cds.Pruma.6G273900.t1.p1', 'ID=Pruma.6G273900.t1.p1.exon1', 'ID=cds.Pruma.6G274000.t1.p1', 'ID=Pruma.6G274000.t1.p1.exon4', 'ID=cds.Pruma.6G274000.t1.p1', 'ID=Pruma.6G274000.t1.p1.exon3', 'ID=Pruma.6G274000.t1.p1.exon2', 'ID=cds.Pruma.6G274000.t1.p1']	['gene', 'mRNA', 'CDS', 'exon', 'gene', 'mRNA', 'exon', 'CDS', 'exon', 'CDS', 'CDS', 'exon', 'exon', 'CDS', 'CDS', 'exon', 'exon', 'CDS', 'gene', 'mRNA', 'CDS', 'exon', 'gene', 'mRNA', 'exon', 'CDS', 'exon', 'CDS', 'CDS', 'exon', 'CDS', 'exon', 'CDS', 'exon', 'exon', 'CDS']	['+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-']	[15632013, 15632013, 15632013, 15632013, 15638637, 15638637, 15638637, 15638637, 15638834, 15638834, 15639234, 15639234, 15639857, 15639857, 15640075, 15640075, 15640580, 15640580, 15641308, 15641308, 15641308, 15641308, 15642619, 15642619, 15642619, 15642619, 15643335, 15643335, 15644035, 15644035, 15645010, 15645010, 15645660, 15645660, 15646705, 15646705]	[15632366, 15632366, 15632366, 15632366, 15640630, 15640630, 15638723, 15638723, 15639155, 15639155, 15639693, 15639693, 15639900, 15639900, 15640508, 15640508, 15640630, 15640630, 15642546, 15642546, 15642546, 15642546, 15644589, 15644589, 15643241, 15643241, 15643965, 15643965, 15644589, 15644589, 15645430, 15645430, 15646617, 15646617, 15646870, 15646870]	nan	2577	-16540	-2577	13	13950	1926	-18938	-18453	-2411
LTR_retrotransposon	Mands_v1_LTR_retrotransposon746	chr6	-	15673632	15680078	ID=Pruma.6G274300.t1.p1.exon5	exon	+	15669182	15669499	ID=Pruma.6G274500	gene	-	15677666	15681554	nan	nan	nan	nan	nan	['ID=Pruma.6G274400', 'ID=Pruma.6G274400.t1.p1', 'ID=Pruma.6G274400.t1.p1.exon3', 'ID=cds.Pruma.6G274400.t1.p1', 'ID=cds.Pruma.6G274400.t1.p1', 'ID=Pruma.6G274400.t1.p1.exon2', 'ID=Pruma.6G274400.t1.p1.exon1', 'ID=cds.Pruma.6G274400.t1.p1', 'ID=Pruma.6G274500.t1.p1.exon6', 'ID=cds.Pruma.6G274500.t1.p1', 'ID=Pruma.6G274500.t1.p1.exon5', 'ID=cds.Pruma.6G274500.t1.p1', 'ID=cds.Pruma.6G274500.t1.p1', 'ID=Pruma.6G274500.t1.p1.exon4', 'ID=cds.Pruma.6G274500.t1.p1', 'ID=Pruma.6G274500.t1.p1.exon3']	['gene', 'mRNA', 'exon', 'CDS', 'CDS', 'exon', 'exon', 'CDS', 'exon', 'CDS', 'exon', 'CDS', 'CDS', 'exon', 'CDS', 'exon']	['-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-']	[15674367, 15674367, 15674367, 15674367, 15674835, 15674835, 15675664, 15675664, 15677666, 15677666, 15678997, 15678997, 15679350, 15679350, 15679773, 15679773]	[15675877, 15675877, 15674722, 15674722, 15675218, 15675218, 15675877, 15675877, 15678247, 15678247, 15679252, 15679252, 15679695, 15679695, 15679836, 15679836]	nan	2412	-7922	-2412	1476	4034	4133	-10896	-10579	-4450
LTR_retrotransposon	Mands_v1_LTR_retrotransposon747	chr6	-	15697669	15703422	ID=Pruma.6G274700.t1.p1.exon3	exon	+	15694782	15694995	ID=Pruma.6G274900	gene	+	15704087	15708221	nan	nan	nan	nan	nan	['ID=Pruma.6G274800', 'ID=Pruma.6G274800.t1.p1', 'ID=cds.Pruma.6G274800.t1.p1', 'ID=Pruma.6G274800.t1.p1.exon1']	['gene', 'mRNA', 'CDS', 'exon']	['-', '-', '-', '-']	[15702122, 15702122, 15702122, 15702122]	[15702574, 15702574, 15702574, 15702574]	nan	nan	-10552	665	4799	6418	2674	-8640	-8427	-2887
LTR_retrotransposon	Mands_v1_LTR_retrotransposon748	chr6	-	15982924	15991990	ID=Pruma.6G278700.t1.p1.exon1	exon	-	15961413	15961748	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	['ID=Pruma.6G278800', 'ID=Pruma.6G278800.t1.p1', 'ID=cds.Pruma.6G278800.t1.p1', 'ID=Pruma.6G278800.t1.p1.exon5', 'ID=Pruma.6G278800.t1.p1.exon4', 'ID=cds.Pruma.6G278800.t1.p1', 'ID=cds.Pruma.6G278800.t1.p1', 'ID=Pruma.6G278800.t1.p1.exon3', 'ID=cds.Pruma.6G278800.t1.p1', 'ID=Pruma.6G278800.t1.p1.exon2', 'ID=Pruma.6G278800.t1.p1.exon1', 'ID=cds.Pruma.6G278800.t1.p1']	['gene', 'mRNA', 'CDS', 'exon', 'exon', 'CDS', 'CDS', 'exon', 'CDS', 'exon', 'exon', 'CDS']	['-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-']	[15984321, 15984321, 15984321, 15984321, 15986386, 15986386, 15990461, 15990461, 15990983, 15990983, 15991275, 15991275]	[15991330, 15991330, 15985246, 15985246, 15990206, 15990206, 15990775, 15990775, 15991138, 15991138, 15991330, 15991330]	nan	nan	-12353	559	3287	9625	21176	-30577	-30242	-21511
LTR_retrotransposon	Mands_v1_LTR_retrotransposon749	chr6	+	15991993	15997276	nan	nan	nan	nan	nan	ID=Pruma.6G279100	gene	+	15999879	16005357	nan	nan	nan	nan	nan	['ID=Pruma.6G278900', 'ID=Pruma.6G278900.t1.p1', 'ID=Pruma.6G278900.t1.p1.exon1', 'ID=cds.Pruma.6G278900.t1.p1', 'ID=cds.Pruma.6G278900.t1.p1', 'ID=Pruma.6G278900.t1.p1.exon2', 'ID=cds.Pruma.6G278900.t1.p1', 'ID=Pruma.6G278900.t1.p1.exon3', 'ID=cds.Pruma.6G278900.t1.p1', 'ID=Pruma.6G278900.t1.p1.exon4', 'ID=cds.Pruma.6G278900.t1.p1', 'ID=Pruma.6G278900.t1.p1.exon5', 'ID=Pruma.6G279000', 'ID=Pruma.6G279000.t1.p1', 'ID=cds.Pruma.6G279000.t1.p1', 'ID=Pruma.6G279000.t1.p1.exon1', 'ID=Pruma.6G279000.t1.p1.exon2', 'ID=cds.Pruma.6G279000.t1.p1']	['gene', 'mRNA', 'exon', 'CDS', 'CDS', 'exon', 'CDS', 'exon', 'CDS', 'exon', 'CDS', 'exon', 'gene', 'mRNA', 'CDS', 'exon', 'exon', 'CDS']	['+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+']	[15992549, 15992549, 15992549, 15992549, 15993018, 15993018, 15993494, 15993494, 15994146, 15994146, 15994967, 15994967, 15995375, 15995375, 15995375, 15995375, 15996284, 15996284]	[15995277, 15995277, 15992779, 15992779, 15993359, 15993359, 15993607, 15993607, 15994737, 15994737, 15995277, 15995277, 15996600, 15996600, 15995714, 15995714, 15996600, 15996600]	nan	nan	-13364	2603	8081	7886	663	-6001	-5946	-718
LTR_retrotransposon	Mands_v1_LTR_retrotransposon750	chr6	+	16069488	16074694	ID=cds.Pruma.6G279900.t1.p1	CDS	-	16062008	16062033	ID=Pruma.6G280300	gene	-	16078226	16085763	nan	nan	nan	nan	nan	['ID=Pruma.6G280000', 'ID=Pruma.6G280000.t1.p1', 'ID=cds.Pruma.6G280000.t1.p1', 'ID=Pruma.6G280000.t1.p1.exon1', 'ID=cds.Pruma.6G280000.t1.p1', 'ID=Pruma.6G280000.t1.p1.exon2', 'ID=cds.Pruma.6G280000.t1.p1', 'ID=Pruma.6G280000.t1.p1.exon3', 'ID=Pruma.6G280100', 'ID=Pruma.6G280100.t1.p1', 'ID=Pruma.6G280100.t1.p1.exon1', 'ID=cds.Pruma.6G280100.t1.p1', 'ID=Pruma.6G280200', 'ID=Pruma.6G280200.t1.p1', 'ID=cds.Pruma.6G280200.t1.p1', 'ID=Pruma.6G280200.t1.p1.exon1']	['gene', 'mRNA', 'CDS', 'exon', 'CDS', 'exon', 'CDS', 'exon', 'gene', 'mRNA', 'exon', 'CDS', 'gene', 'mRNA', 'CDS', 'exon']	['+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+']	[16070576, 16070576, 16070576, 16070576, 16071046, 16071046, 16071601, 16071601, 16072976, 16072976, 16072976, 16072976, 16073669, 16073669, 16073669, 16073669]	[16072314, 16072314, 16070911, 16070911, 16071159, 16071159, 16072314, 16072314, 16073599, 16073599, 16073599, 16073599, 16074085, 16074085, 16074085, 16074085]	nan	nan	-16275	3532	11069	8738	7455	-12686	-12661	-7480
LTR_retrotransposon	Mands_v1_LTR_retrotransposon752	chr6	+	16480997	16486172	ID=Pruma.6G287300.t1.p1.exon1	exon	-	16474168	16474692	ID=Pruma.6G287400	gene	+	16491226	16491714	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-10717	5054	5542	10229	6305	-12004	-11480	-6829
LTR_retrotransposon	Mands_v1_LTR_retrotransposon753	chr6	-	16497016	16521201	ID=Pruma.6G287400.t1.p1.exon1	exon	+	16491226	16491714	ID=Pruma.6G288400	gene	+	16522556	16523518	nan	nan	nan	nan	nan	['ID=Pruma.6G287500', 'ID=Pruma.6G287500.t1.p1', 'ID=cds.Pruma.6G287500.t1.p1', 'ID=Pruma.6G287500.t1.p1.exon1', 'ID=cds.Pruma.6G287500.t1.p1', 'ID=Pruma.6G287500.t1.p1.exon2', 'ID=Pruma.6G287500.t1.p1.exon3', 'ID=cds.Pruma.6G287500.t1.p1', 'ID=Pruma.6G287600', 'ID=Pruma.6G287600.t1.p1', 'ID=cds.Pruma.6G287600.t1.p1', 'ID=Pruma.6G287600.t1.p1.exon1', 'ID=Pruma.6G287700', 'ID=Pruma.6G287700.t1.p1', 'ID=Pruma.6G287700.t1.p1.exon1', 'ID=cds.Pruma.6G287700.t1.p1', 'ID=Pruma.6G287700.t1.p1.exon2', 'ID=cds.Pruma.6G287700.t1.p1', 'ID=Pruma.6G287800', 'ID=Pruma.6G287800.t1.p1', 'ID=cds.Pruma.6G287800.t1.p1', 'ID=Pruma.6G287800.t1.p1.exon1', 'ID=Pruma.6G287800.t1.p1.exon2', 'ID=cds.Pruma.6G287800.t1.p1', 'ID=Pruma.6G287900', 'ID=Pruma.6G287900.t1.p1', 'ID=Pruma.6G287900.t1.p1.exon1', 'ID=cds.Pruma.6G287900.t1.p1', 'ID=cds.Pruma.6G287900.t1.p1', 'ID=Pruma.6G287900.t1.p1.exon2', 'ID=Pruma.6G287900.t1.p1.exon3', 'ID=cds.Pruma.6G287900.t1.p1', 'ID=cds.Pruma.6G287900.t1.p1', 'ID=Pruma.6G287900.t1.p1.exon4', 'ID=Pruma.6G287900.t1.p1.exon5', 'ID=cds.Pruma.6G287900.t1.p1', 'ID=Pruma.6G287900.t1.p1.exon6', 'ID=cds.Pruma.6G287900.t1.p1', 'ID=Pruma.6G287900.t1.p1.exon7', 'ID=cds.Pruma.6G287900.t1.p1', 'ID=Pruma.6G288000', 'ID=Pruma.6G288000.t1.p1', 'ID=cds.Pruma.6G288000.t1.p1', 'ID=Pruma.6G288000.t1.p1.exon3', 'ID=cds.Pruma.6G288000.t1.p1', 'ID=Pruma.6G288000.t1.p1.exon2', 'ID=Pruma.6G288000.t1.p1.exon1', 'ID=cds.Pruma.6G288000.t1.p1', 'ID=Pruma.6G288100', 'ID=Pruma.6G288100.t1.p1', 'ID=Pruma.6G288100.t1.p1.exon1', 'ID=cds.Pruma.6G288100.t1.p1', 'ID=Pruma.6G288200', 'ID=Pruma.6G288200.t1.p1', 'ID=Pruma.6G288200.t1.p1.exon3', 'ID=cds.Pruma.6G288200.t1.p1', 'ID=cds.Pruma.6G288200.t1.p1', 'ID=Pruma.6G288200.t1.p1.exon2', 'ID=Pruma.6G288200.t1.p1.exon1', 'ID=cds.Pruma.6G288200.t1.p1', 'ID=Pruma.6G288300', 'ID=Pruma.6G288300.t1.p1', 'ID=Pruma.6G288300.t1.p1.exon2', 'ID=cds.Pruma.6G288300.t1.p1', 'ID=cds.Pruma.6G288300.t1.p1', 'ID=Pruma.6G288300.t1.p1.exon1']	['gene', 'mRNA', 'CDS', 'exon', 'CDS', 'exon', 'exon', 'CDS', 'gene', 'mRNA', 'CDS', 'exon', 'gene', 'mRNA', 'exon', 'CDS', 'exon', 'CDS', 'gene', 'mRNA', 'CDS', 'exon', 'exon', 'CDS', 'gene', 'mRNA', 'exon', 'CDS', 'CDS', 'exon', 'exon', 'CDS', 'CDS', 'exon', 'exon', 'CDS', 'exon', 'CDS', 'exon', 'CDS', 'gene', 'mRNA', 'CDS', 'exon', 'CDS', 'exon', 'exon', 'CDS', 'gene', 'mRNA', 'exon', 'CDS', 'gene', 'mRNA', 'exon', 'CDS', 'CDS', 'exon', 'exon', 'CDS', 'gene', 'mRNA', 'exon', 'CDS', 'CDS', 'exon']	['+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-']	[16499104, 16499104, 16499104, 16499104, 16499315, 16499315, 16499547, 16499547, 16501234, 16501234, 16501234, 16501234, 16501639, 16501639, 16501639, 16501639, 16502168, 16502168, 16503579, 16503579, 16503579, 16503579, 16503773, 16503773, 16504967, 16504967, 16504967, 16504967, 16505386, 16505386, 16505769, 16505769, 16505901, 16505901, 16506155, 16506155, 16506750, 16506750, 16507323, 16507323, 16510081, 16510081, 16510081, 16510081, 16511820, 16511820, 16513611, 16513611, 16514729, 16514729, 16514729, 16514729, 16515760, 16515760, 16515760, 16515760, 16517416, 16517416, 16517690, 16517690, 16518077, 16518077, 16518077, 16518077, 16519024, 16519024]	[16500003, 16500003, 16499193, 16499193, 16499385, 16499385, 16500003, 16500003, 16501551, 16501551, 16501551, 16501551, 16502770, 16502770, 16502073, 16502073, 16502770, 16502770, 16504126, 16504126, 16503719, 16503719, 16504126, 16504126, 16507589, 16507589, 16505139, 16505139, 16505690, 16505690, 16505825, 16505825, 16506065, 16506065, 16506219, 16506219, 16507247, 16507247, 16507589, 16507589, 16513762, 16513762, 16510274, 16510274, 16512016, 16512016, 16513762, 16513762, 16515682, 16515682, 16515682, 16515682, 16517947, 16517947, 16516793, 16516793, 16517557, 16517557, 16517947, 16517947, 16519186, 16519186, 16518558, 16518558, 16519186, 16519186]	nan	nan	-26502	1355	2317	25540	5302	-29975	-29487	-5790
LTR_retrotransposon	Mands_v1_LTR_retrotransposon754	chr6	+	16650209	16655646	ID=cds.Pruma.6G290300.t1.p1	CDS	+	16645300	16646370	ID=Pruma.6G290500	gene	+	16653746	16655873	nan	nan	nan	nan	nan	['ID=Pruma.6G290400', 'ID=Pruma.6G290400.t1.p1', 'ID=Pruma.6G290400.t1.p1.exon1', 'ID=cds.Pruma.6G290400.t1.p1', 'ID=cds.Pruma.6G290400.t1.p1', 'ID=Pruma.6G290400.t1.p1.exon2', 'ID=cds.Pruma.6G290400.t1.p1', 'ID=Pruma.6G290400.t1.p1.exon3', 'ID=cds.Pruma.6G290400.t1.p1', 'ID=Pruma.6G290400.t1.p1.exon4', 'ID=cds.Pruma.6G290500.t1.p1', 'ID=Pruma.6G290500.t1.p1.exon1', 'ID=cds.Pruma.6G290500.t1.p1', 'ID=Pruma.6G290500.t1.p1.exon2']	['gene', 'mRNA', 'exon', 'CDS', 'CDS', 'exon', 'CDS', 'exon', 'CDS', 'exon', 'CDS', 'exon', 'CDS', 'exon']	['+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+']	[16650897, 16650897, 16650897, 16650897, 16651854, 16651854, 16652564, 16652564, 16653302, 16653302, 16653746, 16653746, 16654350, 16654350]	[16653580, 16653580, 16651604, 16651604, 16652248, 16652248, 16652993, 16652993, 16653580, 16653580, 16654272, 16654272, 16654575, 16654575]	nan	1900	-5664	-1900	227	3537	3839	-10346	-9276	-4909
LTR_retrotransposon	Mands_v1_LTR_retrotransposon755	chr6	+	16872692	16877603	ID=Pruma.6G293800.t1.p1.exon1	exon	+	16872455	16872705	ID=Pruma.6G293900	gene	-	16881341	16882846	nan	nan	nan	nan	nan	['ID=cds.Pruma.6G293800.t1.p1', 'ID=Pruma.6G293800.t1.p1.exon2', 'ID=Pruma.6G293800.t1.p1.exon3', 'ID=cds.Pruma.6G293800.t1.p1', 'ID=Pruma.6G293800.t1.p1.exon4', 'ID=cds.Pruma.6G293800.t1.p1', 'ID=cds.Pruma.6G293800.t1.p1', 'ID=Pruma.6G293800.t1.p1.exon5', 'ID=Pruma.6G293800.t1.p1.exon6', 'ID=cds.Pruma.6G293800.t1.p1', 'ID=Pruma.6G293800.t1.p1.exon7', 'ID=cds.Pruma.6G293800.t1.p1']	['CDS', 'exon', 'exon', 'CDS', 'exon', 'CDS', 'CDS', 'exon', 'exon', 'CDS', 'exon', 'CDS']	['+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+']	[16873155, 16873155, 16873292, 16873292, 16874715, 16874715, 16875968, 16875968, 16876305, 16876305, 16876780, 16876780]	[16873213, 16873213, 16874643, 16874643, 16875792, 16875792, 16876166, 16876166, 16876627, 16876627, 16876934, 16876934]	13	nan	-10154	3738	5243	8649	-13	-5148	-4898	-237
LTR_retrotransposon	Mands_v1_LTR_retrotransposon756	chr6	+	17355260	17360759	ID=Pruma.6G302300.t1.p1.exon5	exon	+	17354008	17354131	ID=Pruma.6G302400	gene	+	17360522	17363786	nan	nan	nan	nan	nan	['ID=Pruma.6G302400.t1.p1.exon1', 'ID=cds.Pruma.6G302400.t1.p1']	['exon', 'CDS']	['+', '+']	[17360522, 17360522]	[17360716, 17360716]	nan	237	-8526	-237	3027	5262	1129	-6751	-6628	-1252
